ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_simple,delta_tmag_tfop,flux_ratio_to_target_tfop,eclipse_fraction_needed_tfop,deduplication_key,x_zero_indexed,y_zero_indexed,catalog_screen
1845610253,297.0447258260,18.7323412646,17.6810000000,0.0067000000,1824562958440809984.0000000000,18.2460000000,18.5907000000,17.4884000000,-3.8498000000,-6.9415900000,0.4811050000,,,,2109.3900000000,,,,,120.4135830550,6.7438000000,0.0020066887,1.4501502072,6.2438000000,0.0031803872,0.9149829238,gaia_1.82456295844081e+18,1841.5298164614,1409.4562189446,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606235,297.0460878247,18.6655396332,17.2305000000,0.0067000000,1824561073001703424.0000000000,17.8730000000,18.3071000000,17.0303000000,-2.6871000000,-5.8907200000,-0.8854720000,,,,5865.5700000000,,,,,120.4774332720,6.2933000000,0.0030386452,0.9576636186,5.7933000000,0.0048159282,0.6042448937,gaia_1.8245610730017034e+18,1821.2378782620,2073.4841242443,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988164,297.0243579198,18.7272271081,16.4377000000,0.0350000000,1824563684342171136.0000000000,17.0671000000,17.5708000000,16.3556000000,-2.4198800000,-4.2137200000,0.1627630000,5783.0000000000,2.1409500000,1.0400000000,4415.3300000000,,,,,120.9895455098,5.5005000000,0.0063066684,0.4614163602,5.0005000000,0.0099953959,0.2911340413,gaia_1.8245636843421711e+18,2032.7566390560,1462.4017081933,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988151,297.0262162970,18.7283514960,17.2621000000,0.0414000000,1824563684342169088.0000000000,17.9747000000,18.5776000000,17.1943000000,-1.5196700000,-3.5722900000,-0.0752359000,5458.0000000000,2.1604500000,0.9500000000,5613.2100000000,,,,,121.2189428724,6.3249000000,0.0029514811,0.9859456812,5.8249000000,0.0046777822,0.6220896688,gaia_1.824563684342169e+18,2015.3812290051,1451.0319526767,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988661,297.0428404217,18.6651842157,17.1485000000,0.0093000000,1824560965575679488.0000000000,17.7849000000,18.1349000000,16.8722000000,0.7849010000,-2.8692500000,,,,,,,,,,121.4465675500,6.2113000000,0.0032770269,0.8880000475,5.7113000000,0.0051937375,0.5602901518,gaia_1.8245609655756795e+18,1851.7870599220,2077.3556938515,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988517,297.0121682702,18.6825647108,17.4343000000,0.0473000000,1824561240453664768.0000000000,18.1828000000,18.7886000000,17.3308000000,-1.8735100000,-5.0111100000,0.0348275000,5279.0000000000,1.7844700000,0.9100000000,4684.0200000000,,,,,121.9127483747,6.4971000000,0.0025186046,1.1554016648,5.9971000000,0.0039917194,0.7290091663,gaia_1.8245612404536648e+18,2142.6266001938,1907.7087117779,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988632,297.0284154149,18.6679452195,15.8656000000,0.0149000000,1824561038641981440.0000000000,16.6387000000,17.3401000000,15.7980000000,-1.0117300000,-0.7677880000,0.8166360000,4589.0000000000,1.0557000000,0.7300000000,1191.7300000000,,,,,122.7494869868,4.9284000000,0.0106816907,0.2724287822,4.4284000000,0.0169293389,0.1718909410,gaia_1.8245610386419814e+18,1987.9715476815,2051.3978267239,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988166,297.0232212932,18.7271386677,15.6241000000,0.0159000000,1824563684342172160.0000000000,16.2558000000,16.7835000000,15.5618000000,1.9229800000,-6.5102300000,0.3271430000,5531.0000000000,2.0343900000,0.9700000000,2812.4200000000,,,,,122.8574734555,4.6869000000,0.0133425857,0.2180986558,4.1869000000,0.0211465732,0.1376109487,gaia_1.8245636843421722e+18,2043.4508461192,1463.3973251820,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988644,297.0293989728,18.6670754534,17.2362000000,0.0459000000,1824561034299939584.0000000000,17.9456000000,18.4971000000,17.1191000000,0.8259890000,-5.5418700000,0.1301500000,5388.0000000000,1.6451600000,0.9400000000,4216.5200000000,,,,,124.2663355505,6.2990000000,0.0030227345,0.9627044715,5.7990000000,0.0047907113,0.6074254568,gaia_1.8245610342999396e+18,1978.6106921756,2059.9439895528,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988506,297.0108914748,18.6834535354,16.8769000000,0.0329000000,1824561240453668352.0000000000,17.8261000000,18.7031000000,16.8125000000,-2.1265500000,-3.8916200000,-0.1227690000,4600.0000000000,4.5429000000,,6350.7300000000,,,,,124.2775155294,5.9397000000,0.0042084290,0.6914694369,5.4397000000,0.0066699104,0.4362877197,gaia_1.8245612404536684e+18,2154.7515917863,1899.0015491949,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988524,297.0117217915,18.6818860407,17.7431000000,0.0073000000,1824561240458368512.0000000000,18.4364000000,18.8661000000,17.4695000000,-8.4323900000,-41.7190000000,,,,,,,,,,124.4337700747,6.8059000000,0.0018951343,1.5355112016,6.3059000000,0.0030035855,0.9688420702,gaia_1.8245612404583685e+18,2146.7580283171,1914.5019205199,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845609518,297.0794223552,18.6928059822,17.4085000000,0.0446000000,1824562584830451968.0000000000,18.0426000000,18.5476000000,17.3231000000,-1.3963400000,-4.8476700000,-0.2146090000,6021.0000000000,1.8598500000,1.1100000000,6056.9200000000,,,,,124.5351531476,6.4713000000,0.0025791702,1.1282698657,5.9713000000,0.0040877093,0.7118901583,gaia_1.824562584830452e+18,1510.3511063729,1798.8932130403,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988512,297.0758338595,18.6828393967,16.9611000000,0.0429000000,1824559625545962240.0000000000,17.6041000000,18.1312000000,16.8871000000,2.5880400000,0.6792070000,0.2298960000,5515.0000000000,1.4159700000,0.9700000000,3561.0300000000,,,,,124.5983886824,6.0239000000,0.0038943950,0.7472277448,5.5239000000,0.0061722001,0.4714688336,gaia_1.8245596255459622e+18,1543.0173734994,1898.3625425773,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988655,297.0549105455,18.6659699387,16.6470000000,0.0151000000,1824558113749847040.0000000000,17.4147000000,18.0609000000,16.5422000000,-6.2505100000,-7.4246600000,0.5624560000,4747.0000000000,1.0425800000,0.7600000000,1734.4600000000,,,,,124.8449845330,5.7098000000,0.0052009179,0.5595166168,5.2098000000,0.0082428994,0.3530311188,gaia_1.824558113749847e+18,1738.1836575692,2068.2845121635,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988130,297.0567776985,18.7312440886,16.3215000000,0.0195000000,1824562962787628544.0000000000,17.1178000000,17.7908000000,16.2112000000,-4.4175200000,-5.2024000000,0.3282630000,4691.0000000000,2.0603500000,,2811.4800000000,,,,,124.9129382936,5.3843000000,0.0070190769,0.4145844311,4.8843000000,0.0111244872,0.2615850917,gaia_1.8245629627876285e+18,1727.9261822827,1419.1118486897,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988262,297.0762478296,18.7144600095,17.0523000000,0.0257000000,1824562687909687552.0000000000,17.7385000000,18.2816000000,16.9414000000,-9.1774700000,-1.8672000000,0.4795820000,5080.0000000000,0.8687620000,0.8500000000,2045.2600000000,,,,,124.9773826034,6.1151000000,0.0035806346,0.8127051073,5.6151000000,0.0056749234,0.5127822563,gaia_1.8245626879096876e+18,1542.6985953646,1583.9406302676,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610341,297.0622647905,18.7287943243,17.5704000000,0.0404000000,1824562992827517184.0000000000,18.2647000000,18.8427000000,17.4895000000,-3.6394600000,-5.2683600000,0.3378070000,5172.0000000000,0.9336000000,0.8800000000,2788.6100000000,,,,,125.2009830806,6.6332000000,0.0022218769,1.3097035026,6.1332000000,0.0035214376,0.8263670441,gaia_1.8245629928275172e+18,1675.9842364335,1442.8949451963,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988190,297.0698858187,18.7232409830,17.7678000000,0.0314000000,1824562997147345408.0000000000,18.5191000000,19.1153000000,17.6217000000,-1.6126800000,-7.5301400000,0.8271650000,4648.0000000000,,,1263.4900000000,,,,,125.6138478818,6.8306000000,0.0018525076,1.5708437520,6.3306000000,0.0029360267,0.9911354024,gaia_1.8245629971473454e+18,1603.5980630962,1497.3084417385,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988637,297.0268358129,18.6675891775,16.1957000000,0.0384000000,1824561038641982208.0000000000,16.9890000000,17.6495000000,16.0859000000,2.5625200000,-3.5730500000,0.2391150000,4844.0000000000,2.6293300000,,3471.3200000000,,,,,126.2428483332,5.2585000000,0.0078813389,0.3692266067,4.7585000000,0.0124910803,0.2329662393,gaia_1.8245610386419822e+18,2002.8123032107,2055.1003935782,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988155,297.0221198603,18.7275630783,16.5579000000,0.0356000000,1824563680000029184.0000000000,17.4583000000,18.2843000000,16.4866000000,-1.4564600000,-3.4703400000,0.0122776000,4561.0000000000,4.4430600000,,5728.1900000000,,,,,126.2521683250,5.6207000000,0.0056457286,0.5154339123,5.1207000000,0.0089478769,0.3252168126,gaia_1.8245636800000292e+18,2053.8708413046,1459.2901217138,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988665,297.0348262494,18.6645145859,17.6580000000,0.0090000000,1824560965580463616.0000000000,18.3636000000,18.8936000000,17.4672000000,-0.9563360000,-1.1210300000,,,,,,,,,,127.3027195547,6.7208000000,0.0020496514,1.4197536340,6.2208000000,0.0032484785,0.8958039827,gaia_1.8245609655804636e+18,1927.2039478629,2084.8444684421,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988376,297.0061096771,18.7003388289,16.4479000000,0.0281000000,1824561416599133184.0000000000,17.0637000000,17.5306000000,16.3418000000,-2.9104100000,-6.0285000000,0.3604580000,5646.0000000000,1.2438700000,1.0000000000,2598.0600000000,,,,,127.5210387643,5.5107000000,0.0062476976,0.4657715836,5.0107000000,0.0099019334,0.2938820015,gaia_1.8245614165991332e+18,2201.6490202728,1731.6029070377,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988554,297.0732033160,18.6773744430,16.4510000000,0.0158000000,1824558152424199168.0000000000,17.0790000000,17.5937000000,16.3803000000,-9.1457300000,-6.2115500000,0.3689620000,5615.0000000000,1.2410300000,0.9900000000,2544.4100000000,,,,,127.6319359589,5.5138000000,0.0062298846,0.4671033575,5.0138000000,0.0098737016,0.2947222941,gaia_1.8245581524241992e+18,1567.1746631494,1952.9741019311,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606600,297.0167390832,18.6740998481,17.5176000000,0.0269000000,1824561244800421888.0000000000,18.2465000000,18.8019000000,17.3704000000,-5.4394500000,-12.3047000000,0.5907650000,4926.0000000000,0.6454290000,0.8100000000,1736.8700000000,,,,,127.6464970702,6.5804000000,0.0023325985,1.2475357188,6.0804000000,0.0036969196,0.7871418243,gaia_1.824561244800422e+18,2098.6402946677,1991.4042876880,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988624,297.0638372420,18.6691430396,17.6439000000,0.0447000000,1824558148081920768.0000000000,18.3151000000,18.8421000000,17.5409000000,-3.5754000000,-5.4652300000,0.2631790000,5437.0000000000,0.9762620000,0.9500000000,3204.6200000000,,,,,127.7033517813,6.7067000000,0.0020764429,1.4014350950,6.2067000000,0.0032909403,0.8842457660,gaia_1.8245581480819208e+18,1654.4605733533,2035.7999168617,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988353,297.0807047276,18.7031201009,17.5924000000,0.0108000000,1824562619190196480.0000000000,18.3579000000,18.8851000000,17.3095000000,,,,,,,,,,,,127.8474540509,6.6552000000,0.0021773087,1.3365123894,6.1552000000,0.0034508017,0.8432823081,gaia_1.8245626191901965e+18,1499.4453089358,1696.2126063173,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988209,297.0141002777,18.7210173818,15.4640000000,0.0152000000,1824562206873428224.0000000000,16.0832000000,16.5946000000,15.3980000000,-7.7004000000,-8.7575100000,0.3631700000,5547.0000000000,1.9552800000,0.9800000000,2560.2300000000,,,,,127.9240708163,4.5268000000,0.0154625102,0.1881971269,4.0268000000,0.0245064272,0.1187443594,gaia_1.8245622068734282e+18,2128.6699950144,1525.1900577070,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988675,297.0461660202,18.6632874356,16.7416000000,0.0376000000,1824560965575671296.0000000000,17.4247000000,17.9599000000,16.6344000000,-2.9114600000,-5.2979400000,0.2528130000,5402.0000000000,,,3394.5400000000,,,SPLIT,,128.5833082422,5.8044000000,0.0047669435,0.6104540635,5.3044000000,0.0075550962,0.3851704748,gaia_1.8245609655756713e+18,1820.2517735915,2095.8678224056,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845609889,297.0767047994,18.7158385568,17.0168000000,0.0305000000,1824562786642037760.0000000000,17.6948000000,18.1730000000,16.8539000000,-3.6776200000,-5.4154100000,0.3406030000,5234.0000000000,1.1506900000,0.8900000000,2744.6800000000,,,,,128.6469204417,6.0796000000,0.0036996445,0.7865620504,5.5796000000,0.0058635415,0.4962871026,gaia_1.8245627866420378e+18,1538.5526914336,1570.1864174719,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988337,297.0807339112,18.7045839378,16.5328000000,0.0063000000,1824562619190198272.0000000000,17.3234000000,17.9463000000,16.3060000000,,,,,,,,,,,,128.6758312358,5.5956000000,0.0057777667,0.5036548136,5.0956000000,0.0091571431,0.3177847037,gaia_1.8245626191901983e+18,1499.3367600657,1681.6557753956,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610376,297.0668472202,18.7270362967,17.2467000000,0.0414000000,1824562997106269184.0000000000,17.9084000000,18.4070000000,17.1260000000,-4.2206200000,-6.0219400000,0.1223540000,5535.0000000000,1.4975400000,0.9700000000,4188.5500000000,,,,,128.8405518411,6.3095000000,0.0029936429,0.9720598133,5.8095000000,0.0047446043,0.6133282785,gaia_1.8245629971062692e+18,1632.6389083512,1459.8934228860,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988127,297.0594348087,18.7313704266,15.6811000000,0.0286000000,1824563065866840064.0000000000,16.5640000000,17.4062000000,15.6426000000,-2.8465400000,-5.3121700000,0.1473510000,4553.0000000000,5.4890800000,,4838.6000000000,,,,,128.8922015632,4.7439000000,0.0126601835,0.2298544886,4.2439000000,0.0200650386,0.1450283777,gaia_1.82456306586684e+18,1702.9221352201,1417.5782101020,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988198,297.0147032097,18.7222046018,17.1080000000,0.0424000000,1824562206832488960.0000000000,17.7419000000,18.2487000000,17.0247000000,-2.1460500000,-5.9975200000,0.0669703000,5858.0000000000,1.7648900000,1.0600000000,4951.4000000000,,,,,129.0555337448,6.1708000000,0.0034015746,0.8554861620,5.6708000000,0.0053911324,0.5397752770,gaia_1.824562206832489e+18,2123.1232045974,1513.3244622391,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988158,297.0663140008,18.7275077283,15.8069000000,0.0180000000,1824562997147351808.0000000000,16.6387000000,17.4027000000,15.7427000000,-2.4254000000,-5.4128300000,0.2890890000,4575.0000000000,3.0959600000,,3119.8800000000,,,,,129.0733538917,4.8697000000,0.0112750896,0.2580910765,4.3697000000,0.0178698127,0.1628444602,gaia_1.8245629971473518e+18,1637.7129327163,1455.2622465919,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
