source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,parallax,parallax_error,pmra,pmdec,phot_variable_flag,non_single_star,separation_arcsec
1824561171761164800,297.04597378680484,18.694418775822047,18.63471031188965,19.358903884887695,17.815303802490234,1.543600082397461,1.038537859916687,0.09534251608104904,0.1879625767469406,-3.043815905016107,-5.079003382036316,NOT_AVAILABLE,0,18.287462286207163
1824561176041047296,297.0488110712328,18.69962164172472,21.073081970214844,22.158849716186523,20.91621971130371,1.2426300048828125,,,,,,NOT_AVAILABLE,0,18.369941775565607
1824561382198617088,297.0392511214684,18.702405613857675,20.49434471130371,21.285411834716797,19.626182556152344,1.6592292785644531,1.1117013692855835,0.5467193920262409,0.9471967220306396,0.6437014711829543,-3.3944557464111815,NOT_AVAILABLE,0,19.11936676439409
1824561377892687104,297.03785461977014,18.698571075957762,18.049943923950195,18.646806716918945,17.383317947387695,1.26348876953125,1.0054022073745728,0.12157738037744786,0.1256835013628006,-2.8599208181801274,-5.824741309155346,NOT_AVAILABLE,0,19.20851965602061
1824561176041411072,297.04898523015237,18.69769356565313,20.628694534301758,21.45846939086914,20.056926727294922,1.4015426635742188,1.1569736003875732,1.6260381909366435,1.1047064065933228,-0.1236933747306575,-4.410176039700072,NOT_AVAILABLE,0,19.293346248689105
1824561382239657472,297.0387213074066,18.69564862727515,19.946510314941406,20.326196670532227,18.822479248046875,1.5037174224853516,0.988629162311554,-0.31860472969147285,0.4756128787994385,-1.9583520688720926,-3.8476088181127004,NOT_AVAILABLE,0,20.026670052420762
1824561176081216640,297.04884853890644,18.696630969387087,17.71160316467285,18.765161514282227,16.702028274536133,2.0631332397460938,1.0633376836776733,1.1425971712164196,0.10816602408885956,2.53962929102223,-8.916348316356604,NOT_AVAILABLE,0,20.079500944920532
1824561382198599680,297.0388545729299,18.695392965078568,20.910863876342773,,,,,,,,,NOT_AVAILABLE,0,20.224348734185224
1824562855388369408,297.04778418482465,18.702846336569507,18.921117782592773,19.71063232421875,18.073667526245117,1.6369647979736328,1.111047387123108,0.5775460027494401,0.2728413939476013,-1.9122823220880867,-4.28446589094478,NOT_AVAILABLE,0,20.401449636901443
1824561377919512064,297.0401320021871,18.703649619976805,18.9787654876709,19.74542236328125,18.316829681396484,1.4285926818847656,1.0356957912445068,0.05324955866815243,0.22826750576496124,-5.547060362260751,-6.356387734363532,NOT_AVAILABLE,0,20.510146609222105
1824561171761202688,297.049510168281,18.698674545639168,20.613473892211914,20.952550888061523,19.566722869873047,1.3858280181884766,1.6042888164520264,4.355946678070409,1.8135058879852295,-2.2837141635425526,-1.125993980417542,NOT_AVAILABLE,0,20.59445023904616
1824561171761118464,297.04285223713146,18.693194447976456,17.26641082763672,17.739397048950195,16.57779884338379,1.1615982055664062,0.9974402785301208,0.28965816810962547,0.07722418010234833,-2.589031656845228,-4.7705858185643075,NOT_AVAILABLE,0,20.69996154166939
1824562859668236544,297.04711249288533,18.703549593214454,20.25929069519043,21.609874725341797,19.292741775512695,2.3171329498291016,1.0483959913253784,1.0240482790161947,0.7713366150856018,-1.3735906667341289,-9.006270104793314,NOT_AVAILABLE,0,20.790831710452213
1824561176040147200,297.042285755606,18.69296991628283,19.755037307739258,20.012849807739258,18.757905960083008,1.25494384765625,1.092240333557129,1.192802807729549,0.4495847821235657,-2.8078490776569867,-5.919442994223157,NOT_AVAILABLE,0,21.78022295065747
1824561176081220096,297.0427165357021,18.6927765256826,20.652015686035156,,,,1.253705620765686,-3.5183689043825237,2.1547725200653076,-1.1751613940768215,-9.030121507999153,NOT_AVAILABLE,0,22.2461687684878
